t,x,y,yaw
5.920,3.1349343382887978,0.19761106869132256,-1.570844012015754
5.952,3.151987036753806,0.19761106869131886,-1.5708437222320155
5.984,3.169039735362813,0.1976110686911205,-1.5708434421011177
6.016,3.18609243408369,0.19761106869075096,-1.5708431787458137
6.048,3.203145132881727,0.1976110686902511,-1.570842938863506
6.080,3.2201978317205513,0.1976110686896746,-1.570842728556048
6.112,3.2372505305630543,0.1976110686890824,-1.5708425531745382
6.144,3.254303229372309,0.19761106868853667,-1.5708424171830575
6.176,3.2713559281124533,0.19761106868809453,-1.5708423240448253
6.208,3.2884086267495243,0.19761106868780187,-1.5708422761337042
6.240,3.3054613252522334,0.19761106868768905,-1.5708422746733421
6.272,3.322514023592661,0.19761106868776762,-1.5708423197055488
6.304,3.339566721746878,0.1976110686880291,-1.570842410088761
6.336,3.3566194196954724,0.19761106868844613,-1.5708425435266866
6.368,3.3736721174239936,0.19761106868897493,-1.5708427166264287
6.400,3.3907248149232836,0.19761106868956002,-1.5708429249846538
6.432,3.4077775121897163,0.19761106869013945,-1.570843163299618
6.464,3.424830209225322,0.19761106869065187,-1.5708434255061978
6.496,3.441882906037793,0.19761106869104222,-1.5708437049304809
6.528,3.4589356026403713,0.19761106869126746,-1.5708439944599468
6.560,3.4759882990516004,0.19761106869130107,-1.5708442867248709
6.592,3.4930409952949555,0.19761106869113623,-1.5708445742862849
6.624,3.5100936913983345,0.1976110686907857,-1.5708448498256653
6.656,3.5271463873934232,0.19761106869028144,-1.5708451063314783
6.688,3.5441990833149406,0.19761106868967113,-1.570845337277794
6.720,3.5612517791997833,0.1976110686890136,-1.5708455367904033
6.752,3.5783044750860755,0.19761106868837244,-1.5708456997962
6.784,3.595357171012165,0.1976110686878106,-1.570845822152029
6.816,3.612409867015583,0.19761106868738296,-1.5708459007497495
6.848,3.6294625631320088,0.19761106868713174,-1.5708459335948675
6.880,3.646515259394265,0.19761106868708195,-1.5708459198567846
6.912,3.6635679558313883,0.19761106868723852,-1.5708458598894293
6.944,3.680620652467799,0.1976110686875864,-1.570845755221804
6.976,3.6976733493226126,0.19761106868809136,-1.5708456085187288
7.008,3.7147260464091016,0.19761106868870434,-1.5708454235128135
7.040,3.7317787437343424,0.1976110686893656,-1.5708452049094244
7.072,3.748831441299044,0.1976110686900109,-1.570844958267055
7.104,3.765884139097573,0.19761106869057807,-1.5708446898561568
7.136,3.7829368371181653,0.19761106869101328,-1.5708444064999831
7.168,3.799989535343307,0.19761106869127587,-1.5708441154014667
7.200,3.81704223375028,0.19761106869134304,-1.5708438239604867
7.232,3.8340949323118316,0.19761106869121173,-1.5708435395861293
7.264,3.8511476309969574,0.1976110686908989,-1.57084326950866
7.296,3.8682003297717555,0.19761106869043954,-1.5708430205959552
7.328,3.8852530286003364,0.19761106868988346,-1.5708427991790135
7.360,3.9023057274457438,0.19761106868928954,-1.5708426108909834
7.392,3.9193584262708843,0.19761106868872044,-1.570842460523775
7.424,3.9364111250394203,0.19761106868823577,-1.5708423519059285
7.456,3.953463823716626,0.19761106868788594,-1.5708422878048585
7.488,3.9705165222701835,0.1976110686877072,-1.570842269856007
7.520,3.987569220670906,0.19761106868771808,-1.570842298520748
7.552,4.004621918893389,0.19761106868791706,-1.570842373074165
7.584,4.0216746169165685,0.19761106868828338,-1.570842491623064
7.616,4.038727314724196,0.19761106868877848,-1.5708426511538025
7.648,4.055780012305208,0.19761106868935047,-1.5708428476087555
7.680,4.072832709654006,0.19761106868993913,-1.5708430759894914
7.712,4.08988540677061,0.19761106869048195,-1.570843330484035
7.744,4.106938103660719,0.19761106869092104,-1.5708436046149743
7.776,4.1239908003356325,0.19761106869120865,-1.5708438914046055
7.808,4.141043496812057,0.19761106869131193,-1.5708441835528932
7.840,4.158096193111776,0.19761106869121675,-1.5708444736236589
7.872,4.175148889261187,0.19761106869092915,-1.5708447542342134
7.904,4.19220158529072,0.19761106869047454,-1.57084501824357
7.936,4.209254281234111,0.19761106868989553,-1.5708452589343949
7.968,4.226306977127595,0.19761106868924744,-1.5708454701840506
8.000,4.243359673008972,0.19761106868859313,-1.5708456466203489
8.032,4.260412368916628,0.19761106868799638,-1.5708457837580638
8.064,4.277465064888503,0.1976110686875158,-1.5708458781127381
8.096,4.29451776096105,0.19761106868719852,-1.5708459272889166
8.128,4.311570457168209,0.19761106868707587,-1.5708459300406123
8.160,4.328623153540456,0.19761106868716014,-1.5708458863025023
8.192,4.345675850103932,0.19761106868744327,-1.5708457971911156
8.224,4.362728546879697,0.19761106868789774,-1.5708456649760343
8.256,4.379781243883141,0.19761106868847894,-1.5708454930218732
8.288,4.396833941123555,0.19761106868913036,-1.5708452857025483
8.320,4.413886638603913,0.19761106868978864,-1.5708450482900307
8.352,4.430939336320804,0.1976110686903902,-1.570844786820406
8.384,4.4479920342645975,0.19761106869087738,-1.570844507940643
8.416,4.465044732419758,0.19761106869120457,-1.5708442187399208
8.448,4.4820974307653385,0.19761106869134223,-1.5708439265697873
8.480,4.499150129275605,0.19761106869128023,-1.5708436388576472
8.512,4.5162028279207815,0.19761106869102849,-1.5708433629182925
8.544,4.533255526667893,0.19761106869061593,-1.5708431057682228
8.576,4.550308225481644,0.19761106869008754,-1.5708428739474292
8.608,4.567360924325351,0.1976110686894999,-1.5708426733531524
8.640,4.584413623161864,0.19761106868891498,-1.5708425090898406
8.672,4.6014663219544785,0.19761106868839415,-1.5708423853391125
8.704,4.618519020667804,0.19761106868799166,-1.5708423052530633
8.736,4.635571719268586,0.19761106868774939,-1.5708422708736598
8.768,4.65262441772645,0.19761106868769224,-1.5708422830803084
8.800,4.669677116014587,0.19761106868782607,-1.5708423415669965
8.832,4.686729814110342,0.19761106868813674,-1.5708424448496177
8.864,4.703782511995713,0.1976110686885917,-1.5708425903033592
8.896,4.720835209657768,0.1976110686891432,-1.5708427742292248
8.928,4.737887907088951,0.19761106868973316,-1.5708429919480342
8.960,4.754940604287285,0.19761106869029918,-1.5708432379195065
8.992,4.771993301256463,0.19761106869078113,-1.5708435058834098
9.024,4.78904599800582,0.19761106869112682,-1.5708437890191447
9.056,4.806098694550181,0.19761106869129783,-1.5708440801196804
9.088,4.823151390909582,0.19761106869127318,-1.5708443717753755
9.120,4.84020408710885,0.19761106869105163,-1.570844656562945
9.152,4.857256783177061,0.197611068690652,-1.570844927234734
9.184,4.874309479146877,0.1976110686901111,-1.5708451769034253
9.216,4.891362175053746,0.19761106868948058,-1.5708453992174554
9.248,4.908414870935023,0.1976110686888211,-1.5708455885226515
9.280,4.925467566829007,0.19761106868819692,-1.5708457400059659
9.312,4.942520262773914,0.19761106868766906,-1.5708458498176725
9.344,4.959572958806839,0.19761106868728964,-1.5708459151689294
9.376,4.976625654962724,0.19761106868709574,-1.5708459344022672
9.408,4.993678351273379,0.19761106868710673,-1.5708459070332592
9.440,5.010731047766565,0.1976110686873218,-1.570845833762354
9.472,5.027783744465215,0.19761106868771983,-1.5708457164566307
9.504,5.044836441386781,0.19761106868826223,-1.5708455581019718
9.536,5.061889138542749,0.1976110686888959,-1.5708453627269157
9.568,5.078941835938338,0.1976110686895591,-1.5708451353001356
9.600,5.095994533572388,0.19761106869018777,-1.5708448816041647
9.632,5.113047231437442,0.19761106869072137,-1.570844608088565
9.664,5.130099929520004,0.1976110686911093,-1.5708443217062467
9.696,5.147152627800972,0.19761106869131628,-1.570844029737067
9.728,5.164205326256224,0.19761106869132475,-1.5708437396031474
9.760,5.181258024857327,0.1976110686911377,-1.5708434586805573
9.792,5.198310723572332,0.1976110686907775,-1.570843194112102
9.824,5.215363422366663,0.19761106869028414,-1.5708429526259473
9.856,5.23241612120402,0.19761106868971057,-1.5708427403646401
9.888,5.249468820047312,0.1976110686891175,-1.5708425627288796
9.920,5.266521518859576,0.1976110686885673,-1.5708424242400036
9.952,5.283574217604862,0.19761106868811745,-1.5708423284246942
9.984,5.300626916249066,0.1976110686878147,-1.5708422777248758
10.016,5.31767961476072,0.19761106868769052,-1.5708422734351264
10.048,5.334732313111678,0.19761106868775746,-1.5708423156692513
10.080,5.351785011277753,0.19761106868800854,-1.5708424033569157
10.112,5.3688377092392505,0.19761106868841716,-1.5708425342704646
10.144,5.385890406981404,0.19761106868894077,-1.5708427050813034
10.176,5.402943104494726,0.197611068689524,-1.5708429114444131
10.208,5.4199958017752525,0.19761106869010567,-1.570843148108885
10.240,5.437048498824669,0.19761106869062373,-1.5708434090516503
10.272,5.454101195650325,0.19761106869102285,-1.570843687630995
10.304,5.471153892265133,0.19761106869125902,-1.5708439767559133
10.336,5.4882065886873255,0.19761106869130474,-1.5708442690669633
10.368,5.50525928494009,0.19761106869115158,-1.5708445571239664
10.400,5.522311981051072,0.1976110686908117,-1.5708448335957308
10.432,5.53936467705175,0.19761106869031564,-1.5708450914469234
10.464,5.55641737297668,0.19761106868971,-1.5708453241172937
10.496,5.573470068862658,0.19761106868905357,-1.5708455256886835
10.528,5.590522764747755,0.19761106868840958,-1.5708456910355244
10.560,5.60757546067034,0.19761106868784123,-1.570845815955041
10.592,5.62462815666802,0.19761106868740416,-1.5708458972738264
10.624,5.641680852776618,0.1976110686871414,-1.570845932928151
10.656,5.658733549029156,0.1976110686870791,-1.5708459220159636
10.688,5.675786245454925,0.19761106868722328,-1.570845864819348
10.720,5.692838942078646,0.19761106868756034,-1.5708457627968915
10.752,5.709891638919775,0.1976110686880571,-1.570845618546209
10.784,5.726944335991947,0.19761106868866526,-1.570845435737621
10.816,5.743997033302623,0.19761106868932535,-1.5708452190206914
10.848,5.761049730852899,0.19761106868997338,-1.5708449739060144
10.880,5.778102428637522,0.19761106869054698,-1.570844706625249
10.912,5.79515512664509,0.19761106869099138,-1.5708444239729442
10.944,5.812207824858425,0.19761106869126538,-1.5708441331341427
10.976,5.829260523255104,0.19761106869134473,-1.570843841502102
11.008,5.8463132218081295,0.19761106869122513,-1.5708435564907253
11.040,5.863365920486701,0.19761106869092243,-1.5708432853464152
11.072,5.880418619257066,0.1976110686904708,-1.5708430349640963
11.104,5.897471318083428,0.19761106868991885,-1.5708428117120574
11.136,5.914524016928873,0.19761106868932554,-1.5708426212700322
11.168,5.931576715756286,0.19761106868875317,-1.5708424684846392
11.200,5.948629414529259,0.19761106868826184,-1.5708423572458627
11.232,5.9656821132129485,0.19761106868790262,-1.570842290387748
11.264,5.982734811774866,0.19761106868771275,-1.5708422696158557
11.296,5.999787510185616,0.19761106868771194,-1.5708422954633896
11.328,6.016840208419549,0.1976110686878999,-1.5708423672771428
11.360,6.033892906455322,0.19761106868825712,-1.5708424832336811
11.392,6.050945604276384,0.19761106868874573,-1.5708426403853923
11.424,6.0679983018713495,0.19761106868931475,-1.57084283473526
11.456,6.085050999234279,0.19761106868990405,-1.570843061338495
11.488,6.102103696364853,0.19761106869045153,-1.5708433144284164
11.520,6.119156393268427,0.19761106869089845,-1.5708435875634013
11.552,6.136209089955964,0.19761106869119624,-1.570843873791118
11.584,6.153261786443849,0.1976110686913113,-1.5708441658258292
11.616,6.170314482753572,0.1976110686912282,-1.570844456234221
11.648,6.187367178911265,0.1976110686909517,-1.5708447376249657
11.680,6.204419874947132,0.19761106869050615,-1.570845002837155
11.712,6.221472570894735,0.19761106868993317,-1.5708452451227697
11.744,6.2385252667901785,0.19761106868928757,-1.5708454583185087
11.776,6.255577962671196,0.19761106868863182,-1.570845637002591
11.808,6.272630658576168,0.19761106868802986,-1.5708457766325339
11.840,6.289683354543092,0.19761106868754058,-1.570845873660426
11.872,6.306736050608537,0.19761106868721232,-1.5708459256227834
11.904,6.3237887468066285,0.1976110686870773,-1.5708459312027452
11.936,6.340841443168075,0.19761106868714903,-1.5708458902630746
11.968,6.357894139719304,0.19761106868742082,-1.570845803849172
12.000,6.374946836481701,0.197611068687866,-1.5708456741620782
12.032,6.391999533471013,0.19761106868844105,-1.570845504502195
12.064,6.409052230696914,0.19761106868908995,-1.570845299185173
12.096,6.426104928162756,0.1976110686897497,-1.5708450634321407
12.128,6.443157625865521,0.1976110686903564,-1.5708448032370466
12.160,6.460210323795944,0.19761106869085204,-1.5708445252144907
12.192,6.477263021938836,0.19761106869118988,-1.570844236431879
12.224,6.49431572027356,0.19761106869133951,-1.5708439442301143
12.256,6.511368418774652,0.1976110686912895,-1.5708436560373737
12.288,6.528421117412561,0.1976110686910486,-1.5708433791806153
12.320,6.5454738161544785,0.19761106869064463,-1.5708431206995954
12.352,6.562526514965225,0.19761106869012174,-1.5708428871680675
12.384,6.579579213808173,0.197611068689536,-1.5708426845266925
12.416,6.596631912646175,0.19761106868894918,-1.5708425179319054
12.448,6.613684611442475,0.19761106868842293,-1.570842391624557
12.480,6.630737310161581,0.1976110686880118,-1.5708423088217274
12.512,6.647790008770082,0.19761106868775885,-1.5708422716344672
12.544,6.664842707237415,0.19761106868769027,-1.570842281013618
12.576,6.681895405536531,0.19761106868781278,-1.5708423367251265
12.608,6.69894810364451,0.19761106868811346,-1.5708424373555439
12.640,6.716000801543056,0.19761106868856088,-1.5708425803476043
12.672,6.73305349921892,0.19761106868910808,-1.5708427620650238
12.704,6.750106196664213,0.19761106868969727,-1.5708429778848905
12.736,6.767158893876615,0.19761106869026662,-1.5708432223153173
12.768,6.784211590859475,0.19761106869075512,-1.5708434891353376
12.800,6.801264287621791,0.1976110686911105,-1.5708437715534962
12.832,6.818316984178061,0.1976110686912928,-1.5708440623810338
12.864,6.8353696805480135,0.19761106869128028,-1.570844354215237
12.896,6.8524223767562,0.19761106869107045,-1.5708446396282407
12.928,6.86947507283146,0.19761106869068068,-1.5708449113564098
12.960,6.886527768806255,0.1976110686901471,-1.5708451624854738
12.992,6.90358046471589,0.19761106868952025,-1.5708453866266274
13.024,6.9206331605976334,0.19761106868886075,-1.5708455780791244
13.056,6.937685856489753,0.19761106868823267,-1.5708457319752138
13.088,6.954738552430499,0.19761106868769737,-1.5708458444037285
13.120,6.971791248457067,0.1976110686873076,-1.5708459125092225
13.152,6.988843944604557,0.1976110686871017,-1.5708459345641528
13.184,7.005896640904993,0.19761106868710016,-1.5708459100123393
13.216,7.022949337386408,0.19761106868730322,-1.5708458394826148
13.248,7.040002034072047,0.1976110686876911,-1.5708457247724015
13.280,7.05705473097971,0.1976110686882262,-1.5708455688016465
13.312,7.074107428121254,0.19761106868885595,-1.5708453755383425
13.344,7.0911601255022845,0.19761106868951933,-1.5708451498975387
13.376,7.108212823122028,0.19761106869015174,-1.5708448976164198
13.408,7.125265520973404,0.19761106869069267,-1.570844625108621
13.440,7.142318219043268,0.19761106869109074,-1.5708443393014517
13.472,7.159370917312847,0.19761106869130926,-1.5708440474601457
13.504,7.176423615758305,0.19761106869132997,-1.57084375700355
13.536,7.193476314351442,0.19761106869115433,-1.57084347531589
13.568,7.210529013060506,0.19761106869080375,-1.5708432095593596
13.600,7.227581711851048,0.197611068690317,-1.5708429664922567
13.632,7.244634410686849,0.19761106868974665,-1.5708427522972452
13.664,7.26168710953084,0.1976110686891529,-1.5708425724241242
13.696,7.278739808346024,0.19761106868859837,-1.5708424314510638
13.728,7.295792507096363,0.1976110686881409,-1.570842332967879
13.760,7.312845205747622,0.19761106868782805,-1.5708422794843249
13.792,7.329897904268148,0.19761106868769246,-1.5708422723657873
13.824,7.34695060262958,0.19761106868774794,-1.5708423117980572
13.856,7.3640033008074735,0.19761106868798842,-1.5708423967821243
13.888,7.381055998781844,0.19761106868838854,-1.570842525159184
13.920,7.398108696537618,0.19761106868890663,-1.5708426936652529
13.952,7.415161394064984,0.19761106868948797,-1.5708428980140332
13.984,7.432214091359632,0.19761106869007153,-1.5708431330059465
14.016,7.449266788422907,0.19761106869059525,-1.5708433926605447
14.048,7.466319485261817,0.19761106869100292,-1.5708436703689361
14.080,7.48337218188894,0.19761106869124992,-1.5708439590622956
14.112,7.500424878322196,0.19761106869130757,-1.5708442513921579
14.144,7.517477574584486,0.19761106869116657,-1.570844539917833
14.176,7.534530270703203,0.19761106869083706,-1.5708448172961476
14.208,7.551582966709611,0.1976110686903492,-1.5708450764686275
14.240,7.568635662638106,0.19761106868974884,-1.570845310841323
14.272,7.585688358525368,0.1976110686890936,-1.5708455144526772
14.304,7.6027410544094245,0.19761106868844713,-1.570845682125143
14.336,7.619793750328652,0.19761106868787254,-1.5708458095967137
