t,x,y,yaw
4.448,0.941323475046137,0.19761106868722772,-1.5708458065152948
4.480,0.9481446158948253,0.1976110686871876,-1.5708458107537984
4.512,0.9549657567867005,0.19761106868717926,-1.5708458080021444
4.544,0.9617868977229251,0.19761106868720252,-1.5708457982717035
4.576,0.9686080387044765,0.19761106868725722,-1.570845781602381
4.608,0.9754291797321418,0.19761106868734246,-1.5708457580624526
4.640,0.982250320806515,0.1976110686874568,-1.5708457277482828
4.672,0.9890714619279938,0.1976110686875986,-1.5708456907839299
4.704,0.9958926030967789,0.19761106868776543,-1.5708456473206394
4.736,1.002713744312872,0.19761106868795472,-1.5708455975362228
4.768,1.0095348855760768,0.19761106868816347,-1.5708455416343334
4.800,1.0163560268859995,0.1976110686883885,-1.5708454798436324
4.832,1.0231771682420503,0.19761106868862605,-1.5708454124168545
4.864,1.0299983096434475,0.19761106868887257,-1.5708453396297746
4.896,1.0368194510892195,0.19761106868912406,-1.5708452617800843
4.928,1.0436405925782095,0.19761106868937658,-1.5708451791861726
4.960,1.050461734109082,0.1976110686896262,-1.5708450921858281
4.992,1.0572828756803274,0.1976110686898691,-1.5708450011348587
5.024,1.064104017290269,0.1976110686901013,-1.570844906405638
5.056,1.070925158937071,0.1976110686903194,-1.5708448083855866
5.088,1.0777463006187462,0.19761106869052011,-1.5708447074755878
5.120,1.0845674423331653,0.19761106869070008,-1.570844604088352
5.152,1.0913885840780646,0.1976110686908569,-1.5708444986467307
5.184,1.0982097258510588,0.19761106869098802,-1.5708443915819894
5.216,1.1050308676496483,0.19761106869109157,-1.5708442833320457
5.248,1.1118520094712316,0.19761106869116607,-1.5708441743396802
5.280,1.1186731513131163,0.19761106869121078,-1.5708440650507272
5.312,1.1254942931725305,0.19761106869122477,-1.570843955912254
5.344,1.1323154350466347,0.19761106869120845,-1.570843847370732
5.376,1.1391365769325328,0.19761106869116218,-1.5708437398702126
5.408,1.1459577188272858,0.19761106869108688,-1.5708436338505098
5.440,1.1527788607279221,0.19761106869098405,-1.570843529745404
5.472,1.1596000026314524,0.19761106869085573,-1.5708434279808656
5.504,1.166421144534879,0.1976110686907041,-1.5708433289733135
5.536,1.173242286435211,0.19761106869053205,-1.5708432331279099
5.568,1.1800634283294729,0.19761106869034228,-1.5708431408369015
5.600,1.1868845702147204,0.19761106869013834,-1.5708430524780153
5.632,1.1937057120880494,0.19761106868992373,-1.57084296841291
5.664,1.2005268539466085,0.19761106868970216,-1.5708428889856936
5.696,1.2073479957876108,0.19761106868947734,-1.5708428145215154
5.728,1.2141691376083434,0.19761106868925324,-1.5708427453252318
5.760,1.2209902794061804,0.19761106868903358,-1.5708426816801555
5.792,1.2278114211785898,0.19761106868882206,-1.5708426238468967
5.824,1.2346325629231458,0.19761106868862255,-1.5708425720622887
5.856,1.2414537046375378,0.19761106868843809,-1.5708425265384196
5.888,1.2482748463195787,0.19761106868827188,-1.5708424874617606
5.920,1.2550959879672126,0.1976110686881269,-1.5708424549923976
5.952,1.2619171295785243,0.19761106868800554,-1.5708424292633758
5.984,1.2687382711517445,0.19761106868790976,-1.5708424103801504
6.016,1.2755594126852585,0.19761106868784112,-1.5708423984201534
6.048,1.2823805541776105,0.197611068687801,-1.570842393432473
6.080,1.289201695627511,0.19761106868778994,-1.5708423954376518
6.112,1.296022837033839,0.1976110686878081,-1.5708424044275977
6.144,1.302843978395649,0.19761106868785522,-1.57084242036562
6.176,1.309665119712172,0.19761106868793055,-1.5708424431865724
6.208,1.3164862609828214,0.1976110686880326,-1.570842472797122
6.240,1.3233074022071925,0.19761106868815997,-1.570842509076129
6.272,1.3301285433850645,0.1976110686883103,-1.570842551875144
6.304,1.3369496845164028,0.19761106868848102,-1.5708426010190124
6.336,1.3437708256013583,0.19761106868866943,-1.5708426563065943
6.368,1.3505919666402673,0.1976110686888721,-1.5708427175115862
6.400,1.3574131076336493,0.19761106868908576,-1.5708427843834503
6.432,1.3642342485822065,0.1976110686893067,-1.5708428566484398
6.464,1.3710553894868212,0.1976110686895311,-1.570842934010722
6.496,1.3778765303485512,0.19761106868975517,-1.57084301615359
6.528,1.3846976711686276,0.19761106868997536,-1.5708431027407617
6.560,1.3915188119484494,0.1976110686901874,-1.570843193417759
6.592,1.398339952689579,0.19761106869038797,-1.5708432878133602
6.624,1.4051610933937349,0.1976110686905734,-1.5708433855411221
6.656,1.4119822340627872,0.19761106869074047,-1.5708434862009668
6.688,1.4188033746987505,0.19761106869088638,-1.5708435893808186
6.720,1.4256245153037734,0.19761106869100845,-1.5708436946582942
6.752,1.4324456558801346,0.19761106869110423,-1.5708438016024366
6.784,1.4392667964302308,0.19761106869117231,-1.5708439097754778
6.816,1.4460879369565687,0.19761106869121103,-1.5708440187346349
6.848,1.4529090774617557,0.19761106869121983,-1.5708441280339254
6.880,1.459730217948489,0.1976110686911979,-1.5708442372259923
6.912,1.4665513584195449,0.19761106869114572,-1.570844345863938
6.944,1.4733724988777686,0.19761106869106387,-1.5708444535031532
6.976,1.4801936393260615,0.19761106869095318,-1.5708445597031404
7.008,1.4870147797673714,0.19761106869081552,-1.5708446640293137
7.040,1.4938359202046783,0.19761106869065276,-1.5708447660547795
7.072,1.5006570606409848,0.1976110686904674,-1.5708448653620848
7.104,1.5074782010793015,0.19761106869026213,-1.5708449615449218
7.136,1.5142993415226358,0.19761106869004025,-1.570845054209793
7.168,1.5211204819739788,0.19761106868980505,-1.5708451429776167
7.200,1.5279416224362938,0.19761106868956024,-1.5708452274852818
7.232,1.5347627629125031,0.19761106868930975,-1.570845307387127
7.264,1.541583903405475,0.19761106868905728,-1.5708453823563546
7.296,1.5484050439180128,0.19761106868880687,-1.5708454520863664
7.328,1.5552261844528423,0.1976110686885625,-1.5708455162920159
7.360,1.5620473250126001,0.19761106868832803,-1.5708455747107686
7.392,1.5688684655998226,0.19761106868810693,-1.5708456271037785
7.424,1.5756896062169339,0.1976110686879031,-1.5708456732568572
7.456,1.5825107468662367,0.19761106868771938,-1.5708457129813516
7.488,1.5893318875499012,0.19761106868755896,-1.5708457461149088
7.520,1.5961530282699565,0.1976110686874242,-1.57084577252214
7.552,1.6029741690282813,0.19761106868731726,-1.5708457920951706
7.584,1.6097953098265945,0.19761106868723993,-1.5708458047540772
7.616,1.6166164506664498,0.19761106868719336,-1.5708458104472152
7.648,1.623437591549227,0.19761106868717837,-1.5708458091514235
7.680,1.6302587324761266,0.197611068687195,-1.570845800872121
7.712,1.637079873448165,0.19761106868724324,-1.5708457856432798
7.744,1.6439010144661694,0.19761106868732217,-1.5708457635272863
7.776,1.650722155530774,0.1976110686874306,-1.5708457346146822
7.808,1.6575432966424182,0.1976110686875668,-1.570845699023798
7.840,1.6643644378013427,0.19761106868772868,-1.5708456569002631
7.872,1.6711855790075916,0.19761106868791353,-1.570845608416413
7.904,1.6780067202610096,0.19761106868811865,-1.5708455537705843
7.936,1.6848278615612433,0.1976110686883405,-1.5708454931863032
7.968,1.6916490029077444,0.19761106868857578,-1.5708454269113714
8.000,1.6984701442997705,0.1976110686888207,-1.5708453552168569
8.032,1.705291285736389,0.1976110686890714,-1.5708452783959825
8.064,1.7121124272164816,0.19761106868932407,-1.5708451967629318
8.096,1.7189335687387497,0.19761106868957465,-1.5708451106515637
8.128,1.7257547103017183,0.19761106868981926,-1.5708450204140507
8.160,1.7325758519037464,0.19761106869005415,-1.5708449264194402
8.192,1.73939699354303,0.19761106869027542,-1.570844829052147
8.224,1.746218135217613,0.19761106869047998,-1.5708447287103833
8.256,1.753039276925394,0.19761106869066447,-1.5708446258045339
8.288,1.759860418664138,0.19761106869082626,-1.5708445207554798
8.320,1.7666815604314827,0.1976110686909629,-1.5708444139928772
8.352,1.7735027022249523,0.1976110686910723,-1.570844305953406
8.384,1.7803238440419655,0.197611068691153,-1.5708441970789822
8.416,1.7871449858798478,0.19761106869120393,-1.5708440878149539
8.448,1.793966127735843,0.19761106869122425,-1.570843978608283
8.480,1.8007872696071243,0.19761106869121436,-1.5708438699057148
8.512,1.8076084114908069,0.1976110686911742,-1.5708437621519546
8.544,1.8144295533839594,0.1976110686911048,-1.5708436557878493
8.576,1.8212506952836163,0.1976110686910076,-1.5708435512485814
8.608,1.828071837186791,0.19761106869088454,-1.570843448961894
8.640,1.8348929790904862,0.1976110686907375,-1.5708433493463372
8.672,1.8417141209917083,0.19761106869056938,-1.5708432528095548
8.704,1.8485352628874785,0.19761106869038306,-1.5708431597466193
8.736,1.855356404774844,0.19761106869018177,-1.5708430705384098
8.768,1.8621775466508923,0.19761106868996917,-1.5708429855500567
8.800,1.8689986885127596,0.19761106868974873,-1.5708429051294424
8.832,1.8758198303576445,0.19761106868952422,-1.5708428296057766
8.864,1.8826409721828183,0.19761106868929967,-1.5708427592882483
8.896,1.8894621139856353,0.19761106868907877,-1.5708426944647564
8.928,1.896283255763544,0.1976110686888653,-1.5708426354007303
8.960,1.903104397514096,0.19761106868866293,-1.5708425823380388
8.992,1.9099255392349548,0.19761106868847508,-1.5708425354939988
9.024,1.9167466809239075,0.19761106868830483,-1.5708424950604833
9.056,1.9235678225788702,0.19761106868815526,-1.5708424612031322
9.088,1.9303889641978973,0.19761106868802872,-1.5708424340606706
9.120,1.937210105779189,0.19761106868792744,-1.5708424137443397
9.152,1.944031247321098,0.19761106868785305,-1.5708424003374386
9.184,1.950852388822135,0.19761106868780695,-1.570842393894979
9.216,1.9576735302809747,0.1976110686877898,-1.5708423944434597
9.248,1.9644946716964613,0.19761106868780187,-1.5708424019807545
9.280,1.9713158130676123,0.19761106868784306,-1.5708424164761192
9.312,1.978136954393622,0.1976110686879125,-1.5708424378703167
9.344,1.984958095673865,0.19761106868800926,-1.5708424660758564
9.376,1.9917792369078986,0.19761106868813152,-1.5708425009773543
9.408,1.9986003780954642,0.19761106868827724,-1.5708425424320014
9.440,2.005421519236488,0.19761106868844397,-1.5708425902701488
9.472,2.0122426603310823,0.19761106868862885,-1.5708426442960048
9.504,2.0190638013795446,0.19761106868882877,-1.5708427042884343
9.536,2.0258849423823566,0.1976110686890405,-1.570842770001865
9.568,2.0327060833401833,0.19761106868926026,-1.5708428411672943
9.600,2.0395272242538685,0.1976110686894843,-1.5708429174933927
9.632,2.046348365124434,0.1976110686897088,-1.5708429986676955
9.664,2.053169505953076,0.19761106868993006,-1.5708430843578878
9.696,2.059990646741158,0.19761106869014403,-1.5708431742131628
9.728,2.066811787490209,0.19761106869034725,-1.5708432678656634
9.760,2.073632928201916,0.19761106869053613,-1.570843364931988
9.792,2.0804540688781183,0.1976110686907073,-1.5708434650147636
9.824,2.0872752095208003,0.1976110686908578,-1.570843567704277
9.856,2.0940963501320833,0.19761106869098505,-1.57084367258015
9.888,2.1009174907142203,0.1976110686910866,-1.5708437792130656
9.920,2.1077386312695836,0.1976110686911605,-1.5708438871665287
9.952,2.114559771800658,0.19761106869120545,-1.5708439959986515
9.984,2.1213809123100305,0.1976110686912205,-1.5708441052639672
10.016,2.1282020528003813,0.197611068691205,-1.5708442145152537
10.048,2.1350231932744697,0.1976110686911591,-1.5708443233053668
10.080,2.1418443337351283,0.19761106869108325,-1.5708444311890706
10.112,2.148665474185248,0.19761106869097844,-1.5708445377248617
10.144,2.155486614627767,0.19761106869084624,-1.5708446424767746
10.176,2.1623077550656604,0.19761106869068853,-1.5708447450161696
10.208,2.169128895501927,0.19761106869050765,-1.5708448449234846
10.240,2.175950035939577,0.19761106869030634,-1.5708449417899517
10.272,2.182771176381619,0.19761106869008757,-1.5708450352192713
10.304,2.1895923168310487,0.19761106868985492,-1.5708451248292303
10.336,2.196413457290836,0.19761106868961192,-1.5708452102532655
10.368,2.2032345977639127,0.19761106868936218,-1.570845291141962
10.400,2.21005573825316,0.19761106868910985,-1.5708453671644818
10.432,2.2168768787613957,0.19761106868885867,-1.5708454380099137
10.464,2.2236980192913616,0.19761106868861278,-1.5708455033885438
10.496,2.2305191598457146,0.1976110686883758,-1.5708455630330371
10.528,2.237340300427013,0.19761106868815181,-1.5708456166995302
10.560,2.244161441037705,0.19761106868794404,-1.5708456641686233
10.592,2.25098258168012,0.19761106868775588,-1.5708457052462783
10.624,2.2578037223564564,0.19761106868759032,-1.5708457397646076
10.656,2.2646248630687724,0.19761106868745007,-1.5708457675825567
10.688,2.2714460038189794,0.19761106868733713,-1.5708457885864804
10.720,2.2782671446088307,0.19761106868725342,-1.5708458026906036
10.752,2.2850882854399144,0.19761106868720044,-1.5708458098373705
10.784,2.291909426313647,0.19761106868717881,-1.5708458099976772
10.816,2.298730567231267,0.1976110686871888,-1.5708458031709875
10.848,2.3055517081938297,0.1976110686872306,-1.570845789385335
10.880,2.312372849202202,0.19761106868730327,-1.570845768697205
10.912,2.3191939902570584,0.1976110686874058,-1.5708457411913026
10.944,2.3260151313588793,0.19761106868753633,-1.5708457069802055
10.976,2.332836272507947,0.19761106868769293,-1.5708456662039045
11.008,2.3396574137043458,0.19761106868787331,-1.570845619029227
11.040,2.3464785549479616,0.19761106868807438,-1.5708455656491578
11.072,2.353299696238484,0.19761106868829303,-1.5708455062820483
11.104,2.360120837575404,0.19761106868852588,-1.5708454411707253
11.136,2.3669419789580193,0.19761106868876896,-1.5708453705814986
11.168,2.373763120385436,0.19761106868901887,-1.5708452948030738
11.200,2.3805842618565753,0.19761106868927153,-1.5708452141453704
11.232,2.3874054033701753,0.19761106868952283,-1.5708451289382606
11.264,2.3942265449247975,0.197611068689769,-1.570845039530218
11.296,2.4010476865188344,0.1976110686900062,-1.5708449462868976
11.328,2.407868828150515,0.19761106869023062,-1.5708448495896412
11.360,2.414689969817914,0.1976110686904389,-1.5708447498339198
11.392,2.421511111518961,0.19761106869062783,-1.5708446474277191
11.424,2.4283322532514466,0.19761106869079462,-1.5708445427898754
11.456,2.4351533950130353,0.19761106869093661,-1.57084443634836
11.488,2.4419745368012733,0.1976110686910519,-1.5708443285385365
11.520,2.448795678613601,0.19761106869113865,-1.5708442198013788
11.552,2.455616820447361,0.19761106869119585,-1.5708441105816704
11.584,2.4624379622998154,0.19761106869122258,-1.5708440013261862
11.616,2.469259104168149,0.19761106869121894,-1.5708438924818682
11.648,2.476080246049489,0.19761106869118497,-1.5708437844939969
11.680,2.4829013879409128,0.1976110686911217,-1.5708436778043706
11.712,2.4897225298394607,0.19761106869103007,-1.5708435728495014
11.744,2.4965436717421494,0.1976110686909122,-1.5708434700588263
11.776,2.503364813645984,0.19761106869077003,-1.5708433698529523
11.808,2.510185955547967,0.19761106869060605,-1.5708432726419341
11.840,2.5170070974451173,0.19761106869042327,-1.5708431788235973
11.872,2.5238282393344753,0.19761106869022477,-1.570843088781908
11.904,2.5306493812131183,0.19761106869001413,-1.5708430028854021
11.936,2.5374705230781727,0.19761106868979503,-1.5708429214856745
11.968,2.544291664926822,0.19761106868957115,-1.5708428449159375
12.000,2.551112806756322,0.1976110686893462,-1.5708427734896573
12.032,2.557933948564009,0.1976110686891242,-1.5708427074992668
12.064,2.564755090347311,0.19761106868890888,-1.5708426472149684
12.096,2.5715762321037565,0.197611068688704,-1.570842592883623
12.128,2.5783973738309864,0.1976110686885128,-1.5708425447277377
12.160,2.58521851552676,0.19761106868833866,-1.5708425029445536
12.192,2.592039657188967,0.19761106868818457,-1.5708424677052337
12.224,2.5988607988156316,0.19761106868805312,-1.5708424391541596
12.256,2.605681940404924,0.19761106868794634,-1.5708424174083384
12.288,2.6125030819551633,0.1976110686878663,-1.5708424025569203
12.320,2.6193242234648273,0.19761106868781417,-1.5708423946608312
12.352,2.626145364932557,0.19761106868779096,-1.570842393752522
12.384,2.632966506357159,0.197611068687797,-1.5708423998358303
12.416,2.6397876477376165,0.19761106868783215,-1.5708424128859673
12.448,2.6466087890730856,0.19761106868789574,-1.5708424328496133
12.480,2.6534299303629028,0.1976110686879869,-1.5708424596451374
12.512,2.660251071606588,0.19761106868810405,-1.5708424931629288
12.544,2.6670722128038435,0.197611068688245,-1.5708425332658462
12.576,2.6738933539545573,0.1976110686884076,-1.5708425797897778
12.608,2.680714495058803,0.19761106868858902,-1.5708426325443137
12.640,2.6875356361168397,0.19761106868878606,-1.5708426913135252
12.672,2.694356777129111,0.19761106868899572,-1.5708427558568496
12.704,2.7011779180962425,0.19761106868921396,-1.5708428259100777
12.736,2.7079990590190426,0.19761106868943748,-1.5708429011864335
12.768,2.7148201998984964,0.19761106868966224,-1.5708429813777522
12.800,2.7216413407357627,0.19761106868988432,-1.570843066155743
12.832,2.728462481532172,0.19761106869010028,-1.5708431551733344
12.864,2.7352836222892183,0.19761106869030595,-1.5708432480660977
12.896,2.7421047630085567,0.19761106869049813,-1.5708433444537417
12.928,2.7489259036919944,0.1976110686906733,-1.570843443941671
12.960,2.7557470443414873,0.19761106869082826,-1.570843546122605
12.992,2.7625681849591284,0.19761106869096057,-1.570843650578246
13.024,2.769389325547144,0.19761106869106757,-1.5708437568809959
13.056,2.7762104661078815,0.19761106869114745,-1.5708438645957066
13.088,2.783031606643805,0.19761106869119852,-1.570843973281465
13.120,2.7898527471574788,0.1976110686912198,-1.5708440824934
13.152,2.7966738876515658,0.19761106869121073,-1.570844191784504
13.184,2.8034950281288102,0.19761106869117118,-1.570844300707466
13.216,2.8103161685920295,0.19761106869110145,-1.570844408816501
13.248,2.817137309044103,0.19761106869100264,-1.5708445156691784
13.280,2.8239584494879613,0.197611068690876,-1.570844620828232
13.312,2.8307795899265717,0.1976110686907234,-1.5708447238633514
13.344,2.8376007303629294,0.19761106869054712,-1.5708448243529394
13.376,2.844421870800043,0.19761106869034978,-1.5708449218858411
13.408,2.851243011240922,0.1976110686901345,-1.570845016063025
13.440,2.8580641516885676,0.19761106868990438,-1.5708451064992124
13.472,2.864885292145955,0.19761106868966322,-1.5708451928244558
13.504,2.871706432616025,0.1976110686894146,-1.5708452746856485
13.536,2.8785275731016697,0.19761106868916245,-1.57084535174797
13.568,2.885348713605721,0.1976110686889107,-1.5708454236962501
13.600,2.892169854130939,0.19761106868866335,-1.5708454902362603
13.632,2.898990994679999,0.19761106868842424,-1.570845551095912
13.664,2.90581213525548,0.1976110686881972,-1.5708456060263678
13.696,2.912633275859854,0.19761106868798584,-1.5708456548030563
13.728,2.9194544164954763,0.19761106868779324,-1.5708456972265878
13.760,2.9262755571645727,0.19761106868762274,-1.5708457331235683
13.792,2.933096697869233,0.1976110686874771,-1.5708457623473042
13.824,2.939917838611399,0.1976110686873583,-1.570845784778399
13.856,2.9467389793928565,0.1976110686872684,-1.5708458003252412
13.888,2.9535601202152297,0.19761106868720893,-1.5708458089243749
13.920,2.960381261079972,0.19761106868718073,-1.5708458105407563
13.952,2.967202401988358,0.19761106868718425,-1.5708458051678962
13.984,2.974023542941483,0.19761106868721948,-1.5708457928278832
14.016,2.9808446839402527,0.19761106868728567,-1.5708457735712917
14.048,2.987665824985382,0.19761106868738199,-1.5708457474769753
14.080,2.994486966077391,0.1976110686875069,-1.5708457146517412
14.112,3.001308107216605,0.19761106868765835,-1.570845675229913
14.144,3.0081292484031485,0.197611068687834,-1.5708456293727824
14.176,3.01495038963695,0.19761106868803094,-1.5708455772679468
